team,season,cap_hit_total,cap_hit_active,cap_hit_inactive,cap_hit_active_inactive_total_pct,position_level_two,position_level_two_cap_hit,position_level_two_cap_hit_pct,position_level_two_cap_hit_active,position_level_two_cap_hit_pct_of_active_cap,position_level_two_cap_hit_active_pct_of_total_cap,position_level_two_cap_hit_inactive,position_level_two_cap_hit_pct_of_inactive_cap,position_level_two_cap_hit_inactive_pct_of_total_cap,w,l,pct,pf,pa,net_pts,div_win_pct,conf_win_pct
miami-dolphins,2022,208559442.0,149787507.0,58771935.0,71.82005550245,wide_receiver,30345777.0,14.550181333914386,21835487.0,14.577642312986757,10.469670800135724,8510290.0,14.480193650251605,4.0805105337786625,9,8,0.529,397,399,-2,0.5,0.583
miami-dolphins,2023,223975605.0,172821528.0,51154077.0,77.16087115826744,defensive_line,35493912.0,15.847222290123963,33980543.0,19.66221650349024,15.171537543117697,1513369.0,2.958452363435274,0.6756847470062644,11,6,0.647,496,391,105,0.667,0.583
miami-dolphins,2023,223975605.0,172821528.0,51154077.0,77.16087115826744,linebacker,36281405.0,16.198819956307293,22423241.0,12.974796172384265,10.011465757621238,13858164.0,27.09102541328231,6.187354198686058,11,6,0.647,496,391,105,0.667,0.583
miami-dolphins,2023,223975605.0,172821528.0,51154077.0,77.16087115826744,offensive_line,40514413.0,18.08876149703893,24295417.0,14.05809639641654,10.847349647744004,16218996.0,31.70616488691605,7.241411849294926,11,6,0.647,496,391,105,0.667,0.583
miami-dolphins,2023,223975605.0,172821528.0,51154077.0,77.16087115826744,quarterback,13319648.0,5.946919085228054,13313648.0,7.703697655074546,5.94424022205454,6000.0,0.011729270376630976,0.002678863173513919,11,6,0.647,496,391,105,0.667,0.583
miami-dolphins,2023,223975605.0,172821528.0,51154077.0,77.16087115826744,running_back,12100230.0,5.402476756341388,9779341.0,5.658635884760838,4.366252744355798,2320889.0,4.537055765858115,1.036224011985591,11,6,0.647,496,391,105,0.667,0.583
miami-dolphins,2023,223975605.0,172821528.0,51154077.0,77.16087115826744,secondary,40276538.0,17.98255573413899,27468131.0,15.893929024860837,12.263894096859342,12808407.0,25.03887813282214,5.7186616372796495,11,6,0.647,496,391,105,0.667,0.583
miami-dolphins,2023,223975605.0,172821528.0,51154077.0,77.16087115826744,special_team,4738279.0,2.1155335198223932,4736612.0,2.740753455206113,2.114789242337352,1667.0,0.003258782286307306,0.0007442774850412838,11,6,0.647,496,391,105,0.667,0.583
miami-dolphins,2023,223975605.0,172821528.0,51154077.0,77.16087115826744,tight_end,6704222.0,2.993282237143639,5151420.0,2.980774478512885,2.299991554883846,1552802.0,3.035539083228889,0.6932906822597934,11,6,0.647,496,391,105,0.667,0.583
miami-dolphins,2023,223975605.0,172821528.0,51154077.0,77.16087115826744,wide_receiver,34546958.0,15.424428923855347,31673175.0,18.32710042929374,14.14135034929362,2873783.0,5.617896301794283,1.283078574561725,11,6,0.647,496,391,105,0.667,0.583
miami-dolphins,2024,238318281.0,138344211.0,99974070.0,58.05018835294469,defensive_line,23094061.0,9.690427819089548,14604554.0,10.556678804579688,6.128171929873898,8489507.0,8.4917089001178,3.5622558892156495,8,9,0.471,345,364,-19,0.5,0.5
miami-dolphins,2024,238318281.0,138344211.0,99974070.0,58.05018835294469,linebacker,50726341.0,21.28512373752813,14801552.0,10.699075800143167,6.210833654007432,35924789.0,35.934106713870904,15.074290083520703,8,9,0.471,345,364,-19,0.5,0.5
miami-dolphins,2024,238318281.0,138344211.0,99974070.0,58.05018835294469,offensive_line,33284693.0,13.966487531017396,23026958.0,16.644684901199085,9.662270935900214,10257735.0,10.26039552055848,4.3042165951171825,8,9,0.471,345,364,-19,0.5,0.5
miami-dolphins,2024,238318281.0,138344211.0,99974070.0,58.05018835294469,quarterback,13650143.0,5.727694469229577,10402446.0,7.519249215277971,4.364938332196178,3247697.0,3.248539346252483,1.3627561370333985,8,9,0.471,345,364,-19,0.5,0.5
miami-dolphins,2024,238318281.0,138344211.0,99974070.0,58.05018835294469,running_back,11376296.0,4.773572531768975,11150630.0,8.060062592716655,4.678881516437255,225666.0,0.22572453037072512,0.09469101533171935,8,9,0.471,345,364,-19,0.5,0.5
miami-dolphins,2024,238318281.0,138344211.0,99974070.0,58.05018835294469,secondary,49585849.0,20.806565401501867,20998597.0,15.178515131363177,8.811156622936535,28587252.0,28.59466659704861,11.995408778565334,8,9,0.471,345,364,-19,0.5,0.5
miami-dolphins,2024,238318281.0,138344211.0,99974070.0,58.05018835294469,special_team,8350798.0,3.5040526328737656,6383166.0,4.613974053457142,2.678420628587867,1967632.0,1.9681423393085828,0.8256320042858987,8,9,0.471,345,364,-19,0.5,0.5
miami-dolphins,2024,238318281.0,138344211.0,99974070.0,58.05018835294469,tight_end,7328000.0,3.0748795137541296,6815000.0,4.926118664987001,2.8596211635145186,513000.0,0.5131330554012655,0.21525835023961087,8,9,0.471,345,364,-19,0.5,0.5
miami-dolphins,2024,238318281.0,138344211.0,99974070.0,58.05018835294469,wide_receiver,40922100.0,17.171196363236607,30161308.0,21.80164083627612,12.655893569490795,10760792.0,10.76358299707114,4.515302793745814,8,9,0.471,345,364,-19,0.5,0.5
minnesota-vikings,2011,121653123.0,109353701.0,12299422.0,89.88976057770421,defensive_line,28116074.0,23.11167465877551,28116074.0,25.711131624159663,23.11167465877551,0.0,0.0,0.0,3,13,0.188,340,449,-109,0.0,0.25
minnesota-vikings,2011,121653123.0,109353701.0,12299422.0,89.88976057770421,linebacker,15411334.0,12.668260065958192,15321500.0,14.010956977121424,12.594415681379589,89834.0,0.7303920460652541,0.07384438457860222,3,13,0.188,340,449,-109,0.0,0.25
minnesota-vikings,2011,121653123.0,109353701.0,12299422.0,89.88976057770421,offensive_line,14087893.0,11.58037923942158,13758693.0,12.581826562961961,11.309773773748496,329200.0,2.6765485402484765,0.2706054656730843,3,13,0.188,340,449,-109,0.0,0.25
minnesota-vikings,2011,121653123.0,109353701.0,12299422.0,89.88976057770421,quarterback,8036831.0,6.606349924941919,8030164.0,7.343294215529111,6.600869588855519,6667.0,0.0542057992643882,0.005480336086398702,3,13,0.188,340,449,-109,0.0,0.25
minnesota-vikings,2011,121653123.0,109353701.0,12299422.0,89.88976057770421,running_back,14728224.0,12.106737284500293,14728058.0,13.468275755934405,12.106600830954418,166.0,0.0013496569188373242,0.000136453545874034,3,13,0.188,340,449,-109,0.0,0.25
minnesota-vikings,2011,121653123.0,109353701.0,12299422.0,89.88976057770421,secondary,19522926.0,16.048026979134768,12621259.0,11.541684355063575,10.37479243340099,6901667.0,56.11375071121228,5.6732345457337745,3,13,0.188,340,449,-109,0.0,0.25
minnesota-vikings,2011,121653123.0,109353701.0,12299422.0,89.88976057770421,special_team,4788333.0,3.9360543173231974,3888333.0,3.555739736691674,3.1962459360784354,900000.0,7.3174170298409145,0.7398083812447627,3,13,0.188,340,449,-109,0.0,0.25
minnesota-vikings,2011,121653123.0,109353701.0,12299422.0,89.88976057770421,tight_end,9261620.0,7.6131378887823535,9022820.0,8.251042184662776,7.416842064958744,238800.0,1.9415546519177893,0.19629582382361035,3,13,0.188,340,449,-109,0.0,0.25
minnesota-vikings,2011,121653123.0,109353701.0,12299422.0,89.88976057770421,wide_receiver,7699888.0,6.329379641162191,3866800.0,3.5360485878754115,3.178545609552498,3833088.0,31.164781564532056,3.150834031609694,3,13,0.188,340,449,-109,0.0,0.25
minnesota-vikings,2012,116194675.0,101179587.0,15015088.0,87.07764533959926,defensive_line,34109364.0,29.35535901279469,31614869.0,31.24629180389914,27.208535158775565,2494495.0,16.613255946285495,2.146823854019128,10,6,0.625,379,348,31,0.667,0.583
minnesota-vikings,2012,116194675.0,101179587.0,15015088.0,87.07764533959926,linebacker,11908709.0,10.248928360959743,11823375.0,11.685533960521107,10.175487818180997,85334.0,0.56832167750199,0.07344054277874609,10,6,0.625,379,348,31,0.667,0.583
minnesota-vikings,2012,116194675.0,101179587.0,15015088.0,87.07764533959926,offensive_line,16613935.0,14.298361779487742,15937850.0,15.752040972454257,13.71650637174208,676085.0,4.5027042132553605,0.5818554077456648,10,6,0.625,379,348,31,0.667,0.583
minnesota-vikings,2012,116194675.0,101179587.0,15015088.0,87.07764533959926,quarterback,3814423.0,3.282786409962419,3264423.0,3.2263652153472417,2.809442859580269,550000.0,3.6629821949761463,0.4733435503821496,10,6,0.625,379,348,31,0.667,0.583
minnesota-vikings,2012,116194675.0,101179587.0,15015088.0,87.07764533959926,running_back,15495400.0,13.335723001075566,15393500.0,15.21403719507177,13.248025350559308,101900.0,0.6786507012146715,0.08769765051625644,10,6,0.625,379,348,31,0.667,0.583
minnesota-vikings,2012,116194675.0,101179587.0,15015088.0,87.07764533959926,secondary,13495962.0,11.614957398004684,9881853.0,9.766646902798684,8.504566151589993,3614109.0,24.069848941278266,3.1103912464146917,10,6,0.625,379,348,31,0.667,0.583
minnesota-vikings,2012,116194675.0,101179587.0,15015088.0,87.07764533959926,special_team,5652816.0,4.864952718358221,3027816.0,2.9925166624765924,2.6058130460797795,2625000.0,17.482415021477063,2.259139672278441,10,6,0.625,379,348,31,0.667,0.583
minnesota-vikings,2012,116194675.0,101179587.0,15015088.0,87.07764533959926,tight_end,6012067.0,5.174132979846107,5818267.0,5.75043560911155,5.007343925184179,193800.0,1.2907017261570495,0.16678905466192834,10,6,0.625,379,348,31,0.667,0.583
minnesota-vikings,2012,116194675.0,101179587.0,15015088.0,87.07764533959926,wide_receiver,9091999.0,7.824798339510826,4417634.0,4.366131678319659,3.8019246579070853,4674365.0,31.131119577853955,4.02287368160374,10,6,0.625,379,348,31,0.667,0.583
minnesota-vikings,2013,129239778.0,117391509.0,11848269.0,90.83233569157014,defensive_line,37303098.0,28.863480406164115,35975494.0,30.645737759449027,27.836239396821,1327604.0,11.205046070442865,1.0272410093431141,5,10,0.344,391,480,-89,0.417,0.375
minnesota-vikings,2013,129239778.0,117391509.0,11848269.0,90.83233569157014,linebacker,13387574.0,10.358710148821208,12040709.0,10.256882378094314,9.316565833160128,1346865.0,11.367609901497005,1.0421443156610808,5,10,0.344,391,480,-89,0.417,0.375
minnesota-vikings,2013,129239778.0,117391509.0,11848269.0,90.83233569157014,offensive_line,20616048.0,15.951782275577726,19659032.0,16.746553619989673,15.211285800877809,957016.0,8.07726428223397,0.7404964746999179,5,10,0.344,391,480,-89,0.417,0.375
minnesota-vikings,2013,129239778.0,117391509.0,11848269.0,90.83233569157014,quarterback,9269025.0,7.171959858983973,9123684.0,7.772013561900802,7.059501448540092,145341.0,1.226685518365594,0.11245841044388051,5,10,0.344,391,480,-89,0.417,0.375
minnesota-vikings,2013,129239778.0,117391509.0,11848269.0,90.83233569157014,running_back,18269863.0,14.13640852895925,17754873.0,15.124495077408026,13.737932140366258,514990.0,4.346542098259247,0.39847638859299184,5,10,0.344,391,480,-89,0.417,0.375
minnesota-vikings,2013,129239778.0,117391509.0,11848269.0,90.83233569157014,secondary,12220415.0,9.455614354274115,10797625.0,9.197960816740162,8.354722645840509,1422790.0,12.008420808136615,1.1008917084336063,5,10,0.344,391,480,-89,0.417,0.375
minnesota-vikings,2013,129239778.0,117391509.0,11848269.0,90.83233569157014,special_team,2010531.0,1.5556595895731111,2010531.0,1.7126715697981187,1.5556595895731111,0.0,0.0,0.0,5,10,0.344,391,480,-89,0.417,0.375
minnesota-vikings,2013,129239778.0,117391509.0,11848269.0,90.83233569157014,tight_end,4648568.0,3.5968554511135107,769557.0,0.6555474127178994,0.5954490265373251,3879011.0,32.73905243035924,3.001406424576186,5,10,0.344,391,480,-89,0.417,0.375
minnesota-vikings,2013,129239778.0,117391509.0,11848269.0,90.83233569157014,wide_receiver,11514656.0,8.909529386532991,9260004.0,7.8881378039019845,7.164979809853898,2254652.0,19.02937889070547,1.7445495766790935,5,10,0.344,391,480,-89,0.417,0.375
minnesota-vikings,2014,130020129.0,88042001.0,41978128.0,67.71413140191547,defensive_line,27444834.0,21.108142416932996,26781873.0,30.41942788192649,20.598251367678618,662961.0,1.5793010112313728,0.5098910492543812,7,9,0.438,325,343,-18,0.167,0.5
minnesota-vikings,2014,130020129.0,88042001.0,41978128.0,67.71413140191547,linebacker,13780165.0,10.598485869830201,9669168.0,10.98244916082723,7.4366700559111125,4110997.0,9.793188014482208,3.1618158139190897,7,9,0.438,325,343,-18,0.167,0.5
minnesota-vikings,2014,130020129.0,88042001.0,41978128.0,67.71413140191547,offensive_line,25576444.0,19.671141842968023,15373705.0,17.461785085961417,11.82409609822799,10202739.0,24.30489277654306,7.847045744740032,7,9,0.438,325,343,-18,0.167,0.5
minnesota-vikings,2014,130020129.0,88042001.0,41978128.0,67.71413140191547,quarterback,10387128.0,7.988861478517684,4477677.0,5.085841926741306,3.4438336851673177,5909451.0,14.077452429512816,4.545027793350367,7,9,0.438,325,343,-18,0.167,0.5
minnesota-vikings,2014,130020129.0,88042001.0,41978128.0,67.71413140191547,running_back,19185656.0,14.755912140342517,3537451.0,4.017912995866598,2.7206948856357465,15648205.0,37.277043416514424,12.035217254706769,7,9,0.438,325,343,-18,0.167,0.5
minnesota-vikings,2014,130020129.0,88042001.0,41978128.0,67.71413140191547,secondary,13322658.0,10.246611891917135,11858906.0,13.469600719320315,9.12082313039391,1463752.0,3.486939674870685,1.1257887615232254,7,9,0.438,325,343,-18,0.167,0.5
minnesota-vikings,2014,130020129.0,88042001.0,41978128.0,67.71413140191547,special_team,2410531.0,1.8539675499014463,2410531.0,2.7379330008639853,1.8539675499014463,0.0,0.0,0.0,7,9,0.438,325,343,-18,0.167,0.5
minnesota-vikings,2014,130020129.0,88042001.0,41978128.0,67.71413140191547,tight_end,7261454.0,5.584869093615497,3825927.0,4.345570246637171,2.9425651469704355,3435527.0,8.184088151810867,2.6423039466450615,7,9,0.438,325,343,-18,0.167,0.5
minnesota-vikings,2014,130020129.0,88042001.0,41978128.0,67.71413140191547,wide_receiver,10651259.0,8.192007715974501,10106763.0,11.47947898185549,7.773229482028894,544496.0,1.297094525034561,0.41877823394560704,7,9,0.438,325,343,-18,0.167,0.5
minnesota-vikings,2015,147022479.0,118160753.0,28861726.0,80.36917470286976,defensive_line,26541139.0,18.052436049592117,24564404.0,20.788970429123786,16.70792396311043,1976735.0,6.848984014330951,1.3445120864816869,11,5,0.688,365,302,63,0.833,0.667
minnesota-vikings,2015,147022479.0,118160753.0,28861726.0,80.36917470286976,linebacker,12122930.0,8.245630248147291,10436062.0,8.832088265381993,7.098276447916513,1686868.0,5.844653919866054,1.1473538002307797,11,5,0.688,365,302,63,0.833,0.667
minnesota-vikings,2015,147022479.0,118160753.0,28861726.0,80.36917470286976,offensive_line,29943084.0,20.366330511948448,14733952.0,12.469412749933982,10.021564117416357,15209132.0,52.69654351233187,10.34476639453209,11,5,0.688,365,302,63,0.833,0.667
minnesota-vikings,2015,147022479.0,118160753.0,28861726.0,80.36917470286976,quarterback,5269861.0,3.584391336511201,5245038.0,4.438900283582316,3.567507523798453,24823.0,0.08600663730228747,0.016883812712748504,11,5,0.688,365,302,63,0.833,0.667
minnesota-vikings,2015,147022479.0,118160753.0,28861726.0,80.36917470286976,running_back,17549284.0,11.936463130920272,17433750.0,14.754264472231318,11.857880589811032,115534.0,0.4003017698941498,0.07858254110924086,11,5,0.688,365,302,63,0.833,0.667
minnesota-vikings,2015,147022479.0,118160753.0,28861726.0,80.36917470286976,secondary,20581311.0,13.998751170560798,19270412.0,16.308640145514307,13.107119490210744,1310899.0,4.541997938723416,0.8916316803500505,11,5,0.688,365,302,63,0.833,0.667
minnesota-vikings,2015,147022479.0,118160753.0,28861726.0,80.36917470286976,special_team,3755531.0,2.554392379685014,3455531.0,2.924432108180624,2.3503419500905025,300000.0,1.039438874861469,0.2040504295945112,11,5,0.688,365,302,63,0.833,0.667
minnesota-vikings,2015,147022479.0,118160753.0,28861726.0,80.36917470286976,tight_end,8960790.0,6.094843496687333,6933272.0,5.867660643631815,4.7157904336519865,2027518.0,7.024936762271252,1.379053063035347,11,5,0.688,365,302,63,0.833,0.667
minnesota-vikings,2015,147022479.0,118160753.0,28861726.0,80.36917470286976,wide_receiver,22298549.0,15.166761675947527,16088332.0,13.61563090241986,10.942770186863738,6210217.0,21.517136570418554,4.223991489083788,11,5,0.688,365,302,63,0.833,0.667
minnesota-vikings,2016,157201886.0,119127210.0,38074676.0,75.77975877464982,defensive_line,28395466.0,18.063056826175735,21970852.0,18.443185230309684,13.976201277890521,6424614.0,16.873719424427932,4.086855548285216,8,8,0.5,327,307,20,0.333,0.417
minnesota-vikings,2016,157201886.0,119127210.0,38074676.0,75.77975877464982,linebacker,12080481.0,7.684692154393109,11877548.0,9.970474419740041,7.55560146396717,202933.0,0.532986807294171,0.12909069042594057,8,8,0.5,327,307,20,0.333,0.417
minnesota-vikings,2016,157201886.0,119127210.0,38074676.0,75.77975877464982,offensive_line,34430523.0,21.902105551074623,15116238.0,12.68915640683602,9.61581211563836,19314285.0,50.7273784811721,12.286293435436264,8,8,0.5,327,307,20,0.333,0.417
minnesota-vikings,2016,157201886.0,119127210.0,38074676.0,75.77975877464982,quarterback,12625308.0,8.031270057408852,10715862.0,8.995310139471915,6.816624324723432,1909446.0,5.015002622740637,1.2146457326854208,8,8,0.5,327,307,20,0.333,0.417
minnesota-vikings,2016,157201886.0,119127210.0,38074676.0,75.77975877464982,running_back,15852942.0,10.084447714577674,15302690.0,12.845671446515034,9.73441883515316,550252.0,1.4451915493647274,0.3500288794245127,8,8,0.5,327,307,20,0.333,0.417
minnesota-vikings,2016,157201886.0,119127210.0,38074676.0,75.77975877464982,secondary,30360930.0,19.313336991389534,23278178.0,19.540605374708264,14.807823616060178,7082752.0,18.602264665364455,4.505513375329352,8,8,0.5,327,307,20,0.333,0.417
minnesota-vikings,2016,157201886.0,119127210.0,38074676.0,75.77975877464982,special_team,3608989.0,2.295766985899902,1808989.0,1.5185355218173917,1.1507425553405892,1800000.0,4.727551719678455,1.1450244305593127,8,8,0.5,327,307,20,0.333,0.417
minnesota-vikings,2016,157201886.0,119127210.0,38074676.0,75.77975877464982,tight_end,10156377.0,6.460722106094834,9634489.0,8.087563706058424,6.128736267197202,521888.0,1.370695839933083,0.33198583889763256,8,8,0.5,327,307,20,0.333,0.417
minnesota-vikings,2016,157201886.0,119127210.0,38074676.0,75.77975877464982,wide_receiver,9690870.0,6.164601612985737,9422364.0,7.909497754543232,5.993798318679205,268506.0,0.7052088900244351,0.17080329430653268,8,8,0.5,327,307,20,0.333,0.417
minnesota-vikings,2017,153553781.0,117742794.0,35810987.0,76.6785377951716,defensive_line,31439091.0,20.474319027025455,27250680.0,23.14424439426841,17.746668185265982,4188411.0,11.69588260720097,2.7276508417594747,13,3,0.813,382,252,130,0.833,0.833
minnesota-vikings,2017,153553781.0,117742794.0,35810987.0,76.6785377951716,linebacker,10410629.0,6.77979332856675,9900699.0,8.408751536845644,6.447707725282258,509930.0,1.423948465871661,0.3320856032844935,13,3,0.813,382,252,130,0.833,0.833
minnesota-vikings,2017,153553781.0,117742794.0,35810987.0,76.6785377951716,offensive_line,25213825.0,16.420191567930196,18428959.0,15.651878449563547,12.0016315326029,6784866.0,18.946325048231706,4.418560035327297,13,3,0.813,382,252,130,0.833,0.833
minnesota-vikings,2017,153553781.0,117742794.0,35810987.0,76.6785377951716,quarterback,22548284.0,14.68429097164335,4523284.0,3.8416652487454988,2.9457327397232893,18025000.0,50.333714622275004,11.73855823192006,13,3,0.813,382,252,130,0.833,0.833
minnesota-vikings,2017,153553781.0,117742794.0,35810987.0,76.6785377951716,running_back,6121369.0,3.986465823332608,4535880.0,3.8523631433444665,2.9539357288766466,1585489.0,4.427381462566223,1.0325300944559614,13,3,0.813,382,252,130,0.833,0.833
minnesota-vikings,2017,153553781.0,117742794.0,35810987.0,76.6785377951716,secondary,33083049.0,21.544926334311494,32714161.0,27.784427300068998,21.304692588455374,368888.0,1.0300972715440655,0.240233745856118,13,3,0.813,382,252,130,0.833,0.833
minnesota-vikings,2017,153553781.0,117742794.0,35810987.0,76.6785377951716,special_team,4137353.0,2.694399950985251,1577353.0,1.3396599030935175,1.0272316251203217,2560000.0,7.148644073954174,1.6671683258649292,13,3,0.813,382,252,130,0.833,0.833
minnesota-vikings,2017,153553781.0,117742794.0,35810987.0,76.6785377951716,tight_end,8477965.0,5.521169810856041,7455923.0,6.332381580820988,4.8555776037843055,1022042.0,2.8539900338407316,0.6655922070717359,13,3,0.813,382,252,130,0.833,0.833
minnesota-vikings,2017,153553781.0,117742794.0,35810987.0,76.6785377951716,wide_receiver,12122216.0,7.894443185348851,11355855.0,9.644628443248934,7.395360066060502,766361.0,2.140016414515467,0.4990831192883489,13,3,0.813,382,252,130,0.833,0.833
minnesota-vikings,2018,196608422.0,179040838.0,17567584.0,91.06468389233092,defensive_line,44568891.0,22.66886156077281,43430595.0,24.25736803130915,22.08989551831101,1138296.0,6.479525016075062,0.5789660424618026,8,7,0.531,360,341,19,0.583,0.542
minnesota-vikings,2018,196608422.0,179040838.0,17567584.0,91.06468389233092,linebacker,19050857.0,9.689746149328233,18347987.0,10.247934049549077,9.332248747716413,702870.0,4.000948565266573,0.35749740161181903,8,7,0.531,360,341,19,0.583,0.542
minnesota-vikings,2018,196608422.0,179040838.0,17567584.0,91.06468389233092,offensive_line,26901691.0,13.682878244147648,22721901.0,12.690904071840862,11.556931676100833,4179790.0,23.792628513972097,2.1259465680468157,8,7,0.531,360,341,19,0.583,0.542
minnesota-vikings,2018,196608422.0,179040838.0,17567584.0,91.06468389233092,quarterback,26472000.0,13.464326568879128,26462000.0,14.77986826670237,13.459240316775443,10000.0,0.05692302367815631,0.005086252103686586,8,7,0.531,360,341,19,0.583,0.542
minnesota-vikings,2018,196608422.0,179040838.0,17567584.0,91.06468389233092,running_back,8805178.0,4.478535512583484,8094025.0,4.520770283704771,4.116825168354182,711153.0,4.04809790577919,0.36171034422930265,8,7,0.531,360,341,19,0.583,0.542
minnesota-vikings,2018,196608422.0,179040838.0,17567584.0,91.06468389233092,secondary,38780028.0,19.724499899602467,32890568.0,18.37042786852908,16.72897206814467,5889460.0,33.52458710315545,2.9955278314577996,8,7,0.531,360,341,19,0.583,0.542
minnesota-vikings,2018,196608422.0,179040838.0,17567584.0,91.06468389233092,special_team,3558473.0,1.8099290782161916,3230000.0,1.8040576865485853,1.6428594294907672,328473.0,1.8697676356635038,0.16706964872542437,8,7,0.531,360,341,19,0.583,0.542
minnesota-vikings,2018,196608422.0,179040838.0,17567584.0,91.06468389233092,tight_end,10079693.0,5.126785972576496,8889121.0,4.964856677000138,4.521231038617461,1190572.0,6.777095814654992,0.6055549339590346,8,7,0.531,360,341,19,0.583,0.542
minnesota-vikings,2018,196608422.0,179040838.0,17567584.0,91.06468389233092,wide_receiver,18391611.0,9.354437013893534,14974641.0,8.363813064815972,7.61647992882014,3416970.0,19.450426421754976,1.7379570850733952,8,7,0.531,360,341,19,0.583,0.542
minnesota-vikings,2019,191016955.0,177166406.0,13850549.0,92.74904732933263,defensive_line,38401116.0,20.103511753707938,37259520.0,21.030804225943374,19.50587056525951,1141596.0,8.242243682903833,0.5976411884484285,10,6,0.625,407,303,104,0.333,0.583
minnesota-vikings,2019,191016955.0,177166406.0,13850549.0,92.74904732933263,linebacker,13761436.0,7.204300790995228,12532800.0,7.074027341278233,6.56109296685208,1228636.0,8.870666426291116,0.6432078241431499,10,6,0.625,407,303,104,0.333,0.583
minnesota-vikings,2019,191016955.0,177166406.0,13850549.0,92.74904732933263,offensive_line,26286063.0,13.761115080072342,23365625.0,13.188518934001516,12.232225668135062,2920438.0,21.085359143525647,1.5288894119372807,10,6,0.625,407,303,104,0.333,0.583
minnesota-vikings,2019,191016955.0,177166406.0,13850549.0,92.74904732933263,quarterback,30038334.0,15.725480494650332,29735000.0,16.783655926282094,15.566680978659722,303334.0,2.1900503727325176,0.15879951599060932,10,6,0.625,407,303,104,0.333,0.583
minnesota-vikings,2019,191016955.0,177166406.0,13850549.0,92.74904732933263,running_back,4722036.0,2.4720507140321653,4385770.0,2.4755088162707324,2.2960108436447433,336266.0,2.4278171211841495,0.1760398703874219,10,6,0.625,407,303,104,0.333,0.583
minnesota-vikings,2019,191016955.0,177166406.0,13850549.0,92.74904732933263,secondary,42892834.0,22.454987830792298,39687797.0,22.401423552047447,20.77710693273275,3205037.0,23.140144119919,1.6778808980595465,10,6,0.625,407,303,104,0.333,0.583
minnesota-vikings,2019,191016955.0,177166406.0,13850549.0,92.74904732933263,special_team,3462654.0,1.8127469365219437,3158644.0,1.7828684745120358,1.6535935252449188,304010.0,2.1949310456935676,0.15915341127702512,10,6,0.625,407,303,104,0.333,0.583
minnesota-vikings,2019,191016955.0,177166406.0,13850549.0,92.74904732933263,tight_end,6194832.0,3.243079652274847,5244517.0,2.9602209123099783,2.7455766950111835,950315.0,6.86120817304787,0.4975029572636628,10,6,0.625,407,303,104,0.333,0.583
minnesota-vikings,2019,191016955.0,177166406.0,13850549.0,92.74904732933263,wide_receiver,25257650.0,13.22272674695291,21796733.0,12.302971817354583,11.410889153792656,3460917.0,24.987579914702298,1.8118375931602513,10,6,0.625,407,303,104,0.333,0.583
minnesota-vikings,2020,195029407.0,112701789.0,82327618.0,57.787074643569,defensive_line,29771824.0,15.265299965763624,10070830.0,8.935820885682658,5.1637494852250665,19700994.0,23.929993942008622,10.101550480538558,7,9,0.438,430,475,-45,0.667,0.417
minnesota-vikings,2020,195029407.0,112701789.0,82327618.0,57.787074643569,linebacker,26915808.0,13.80089721546454,11890851.0,10.550720716598386,6.096952855935208,15024957.0,18.25020250191133,7.70394435952933,7,9,0.438,430,475,-45,0.667,0.417
minnesota-vikings,2020,195029407.0,112701789.0,82327618.0,57.787074643569,offensive_line,24380878.0,12.501129124594016,8828846.0,7.833811759634091,4.526930648976438,15552032.0,18.890419008600492,7.974198475617578,7,9,0.438,430,475,-45,0.667,0.417
minnesota-vikings,2020,195029407.0,112701789.0,82327618.0,57.787074643569,quarterback,21869153.0,11.213259239413059,21554166.0,19.12495461806733,11.051751800691267,314987.0,0.38260186271877805,0.16150743872179235,7,9,0.438,430,475,-45,0.667,0.417
minnesota-vikings,2020,195029407.0,112701789.0,82327618.0,57.787074643569,running_back,8918836.0,4.5730724085111945,8886969.0,7.885384144168288,4.556732821322684,31867.0,0.03870754526142126,0.0163395871885105,7,9,0.438,430,475,-45,0.667,0.417
minnesota-vikings,2020,195029407.0,112701789.0,82327618.0,57.787074643569,secondary,38258421.0,19.616744771212886,27025345.0,23.97951730828337,13.857061566105259,11233076.0,13.644359296293498,5.759683205107628,7,9,0.438,430,475,-45,0.667,0.417
minnesota-vikings,2020,195029407.0,112701789.0,82327618.0,57.787074643569,special_team,5082887.0,2.606215687257871,4234313.0,3.7570947520628977,2.171115148804201,848574.0,1.0307282302276741,0.43510053845367025,7,9,0.438,430,475,-45,0.667,0.417
minnesota-vikings,2020,195029407.0,112701789.0,82327618.0,57.787074643569,tight_end,11571196.0,5.933051932009413,2296907.0,2.0380395203841886,1.1777234189098467,9274289.0,11.265100613016642,4.755328513099565,7,9,0.438,430,475,-45,0.667,0.417
minnesota-vikings,2020,195029407.0,112701789.0,82327618.0,57.787074643569,wide_receiver,28260404.0,14.4903296557734,17913562.0,15.894656295118795,9.185056897599038,10346842.0,12.567886999961544,5.30527275817436,7,9,0.438,430,475,-45,0.667,0.417
minnesota-vikings,2021,188620675.0,118144787.0,70475888.0,62.63618078983123,defensive_line,36733724.0,19.47491917309701,17077734.0,14.454919623326248,9.054009588291422,19655990.0,27.890375783558767,10.420909584805589,8,9,0.471,425,426,-1,0.667,0.5
