,team,season,wins,losses,ties,games_played,winning_pct,index
3163,Stanford,2011,11,2,0,13,0.8461538461538461,3163
3164,Stanford,2012,12,2,0,14,0.8571428571428571,3164
3165,Stanford,2013,11,3,0,14,0.7857142857142857,3165
3166,Stanford,2014,8,5,0,13,0.6153846153846154,3166
3167,Stanford,2015,12,2,0,14,0.8571428571428571,3167
3168,Stanford,2016,10,3,0,13,0.7692307692307693,3168
3169,Stanford,2017,10,5,0,15,0.6666666666666666,3169
3170,Stanford,2018,9,4,0,13,0.6923076923076923,3170
3171,Stanford,2019,4,8,0,12,0.3333333333333333,3171
3172,Stanford,2020,4,2,0,6,0.6666666666666666,3172
3173,Stanford,2021,3,9,0,12,0.25,3173
3174,Stanford,2022,3,9,0,12,0.25,3174
3175,Stanford,2023,3,9,0,12,0.25,3175
3176,Syracuse,1990,6,4,2,12,0.5833333333333334,3176
3177,Syracuse,1991,9,2,0,11,0.8181818181818182,3177
3178,Syracuse,1992,9,2,0,11,0.8181818181818182,3178
3179,Syracuse,1993,6,4,1,11,0.5909090909090909,3179
3180,Syracuse,1994,7,4,0,11,0.6363636363636364,3180
3181,Syracuse,1995,8,3,0,11,0.7272727272727273,3181
3182,Syracuse,1996,8,3,0,11,0.7272727272727273,3182
3183,Syracuse,1997,9,3,0,12,0.75,3183
3184,Syracuse,1998,8,3,0,11,0.7272727272727273,3184
3185,Syracuse,1999,6,5,0,11,0.5454545454545454,3185
3186,Syracuse,2000,6,5,0,11,0.5454545454545454,3186
3187,Syracuse,2001,9,3,0,12,0.75,3187
3188,Syracuse,2002,4,8,0,12,0.3333333333333333,3188
3189,Syracuse,2003,6,6,0,12,0.5,3189
3190,Syracuse,2004,6,6,0,12,0.5,3190
3191,Syracuse,2005,1,10,0,11,0.09090909090909091,3191
3192,Syracuse,2006,4,8,0,12,0.3333333333333333,3192
3193,Syracuse,2007,2,10,0,12,0.16666666666666666,3193
3194,Syracuse,2008,3,9,0,12,0.25,3194
3195,Syracuse,2009,4,8,0,12,0.3333333333333333,3195
3196,Syracuse,2010,8,5,0,13,0.6153846153846154,3196
3197,Syracuse,2011,5,7,0,12,0.4166666666666667,3197
3198,Syracuse,2012,8,5,0,13,0.6153846153846154,3198
3199,Syracuse,2013,7,6,0,13,0.5384615384615384,3199
3200,Syracuse,2014,3,9,0,12,0.25,3200
3201,Syracuse,2015,4,8,0,12,0.3333333333333333,3201
3202,Syracuse,2016,4,8,0,12,0.3333333333333333,3202
3203,Syracuse,2017,4,8,0,12,0.3333333333333333,3203
3204,Syracuse,2018,10,3,0,13,0.7692307692307693,3204
3205,Syracuse,2019,5,7,0,12,0.4166666666666667,3205
3206,Syracuse,2020,1,10,0,11,0.09090909090909091,3206
3207,Syracuse,2021,5,7,0,12,0.4166666666666667,3207
3208,Syracuse,2022,7,6,0,13,0.5384615384615384,3208
3209,Syracuse,2023,6,7,0,13,0.46153846153846156,3209
3210,Temple,1990,7,4,0,11,0.6363636363636364,3210
3211,Temple,1991,2,9,0,11,0.18181818181818182,3211
3212,Temple,1992,1,10,0,11,0.09090909090909091,3212
3213,Temple,1993,1,10,0,11,0.09090909090909091,3213
3214,Temple,1994,2,9,0,11,0.18181818181818182,3214
3215,Temple,1995,1,10,0,11,0.09090909090909091,3215
3216,Temple,1996,1,10,0,11,0.09090909090909091,3216
3217,Temple,1997,3,8,0,11,0.2727272727272727,3217
3218,Temple,1998,2,9,0,11,0.18181818181818182,3218
3219,Temple,1999,2,9,0,11,0.18181818181818182,3219
3220,Temple,2000,4,7,0,11,0.36363636363636365,3220
3221,Temple,2001,4,7,0,11,0.36363636363636365,3221
3222,Temple,2002,4,8,0,12,0.3333333333333333,3222
3223,Temple,2003,1,11,0,12,0.08333333333333333,3223
3224,Temple,2004,2,9,0,11,0.18181818181818182,3224
3225,Temple,2005,0,11,0,11,0.0,3225
3226,Temple,2006,1,11,0,12,0.08333333333333333,3226
3227,Temple,2007,4,8,0,12,0.3333333333333333,3227
3228,Temple,2008,5,7,0,12,0.4166666666666667,3228
3229,Temple,2009,9,4,0,13,0.6923076923076923,3229
3230,Temple,2010,8,4,0,12,0.6666666666666666,3230
3231,Temple,2011,9,4,0,13,0.6923076923076923,3231
3232,Temple,2012,4,7,0,11,0.36363636363636365,3232
3233,Temple,2013,2,10,0,12,0.16666666666666666,3233
3234,Temple,2014,6,6,0,12,0.5,3234
3235,Temple,2015,10,4,0,14,0.7142857142857143,3235
3236,Temple,2016,10,4,0,14,0.7142857142857143,3236
3237,Temple,2017,7,6,0,13,0.5384615384615384,3237
3238,Temple,2018,8,5,0,13,0.6153846153846154,3238
3239,Temple,2019,8,5,0,13,0.6153846153846154,3239
3240,Temple,2020,1,6,0,7,0.14285714285714285,3240
3241,Temple,2021,3,9,0,12,0.25,3241
3242,Temple,2022,3,9,0,12,0.25,3242
3243,Temple,2023,3,9,0,12,0.25,3243
3244,Tennessee,1990,8,2,2,12,0.75,3244
3245,Tennessee,1991,9,2,0,11,0.8181818181818182,3245
3246,Tennessee,1992,8,3,0,11,0.7272727272727273,3246
3247,Tennessee,1993,9,1,1,11,0.8636363636363636,3247
3248,Tennessee,1994,7,4,0,11,0.6363636363636364,3248
3249,Tennessee,1995,10,1,0,11,0.9090909090909091,3249
3250,Tennessee,1996,9,2,0,11,0.8181818181818182,3250
3251,Tennessee,1997,11,1,0,12,0.9166666666666666,3251
3252,Tennessee,1998,12,0,0,12,1.0,3252
3253,Tennessee,1999,9,2,0,11,0.8181818181818182,3253
3254,Tennessee,2000,8,3,0,11,0.7272727272727273,3254
3255,Tennessee,2001,10,2,0,12,0.8333333333333334,3255
3256,Tennessee,2002,8,5,0,13,0.6153846153846154,3256
3257,Tennessee,2003,10,3,0,13,0.7692307692307693,3257
3258,Tennessee,2004,10,3,0,13,0.7692307692307693,3258
3259,Tennessee,2005,5,6,0,11,0.45454545454545453,3259
3260,Tennessee,2006,9,5,0,14,0.6428571428571429,3260
3261,Tennessee,2007,10,4,0,14,0.7142857142857143,3261
3262,Tennessee,2008,5,7,0,12,0.4166666666666667,3262
3263,Tennessee,2009,7,6,0,13,0.5384615384615384,3263
3264,Tennessee,2010,6,7,0,13,0.46153846153846156,3264
3265,Tennessee,2011,5,7,0,12,0.4166666666666667,3265
3266,Tennessee,2012,5,7,0,12,0.4166666666666667,3266
3267,Tennessee,2013,5,7,0,12,0.4166666666666667,3267
3268,Tennessee,2014,7,6,0,13,0.5384615384615384,3268
3269,Tennessee,2015,9,4,0,13,0.6923076923076923,3269
3270,Tennessee,2016,9,4,0,13,0.6923076923076923,3270
3271,Tennessee,2017,4,8,0,12,0.3333333333333333,3271
3272,Tennessee,2018,5,7,0,12,0.4166666666666667,3272
3273,Tennessee,2019,8,5,0,13,0.6153846153846154,3273
3274,Tennessee,2020,3,7,0,10,0.3,3274
3275,Tennessee,2021,7,6,0,13,0.5384615384615384,3275
3276,Tennessee,2022,11,2,0,13,0.8461538461538461,3276
3277,Tennessee,2023,9,4,0,13,0.6923076923076923,3277
3278,Texas,1990,10,1,0,11,0.9090909090909091,3278
3279,Texas,1991,5,6,0,11,0.45454545454545453,3279
3280,Texas,1992,6,5,0,11,0.5454545454545454,3280
3281,Texas,1993,5,5,1,11,0.5,3281
3282,Texas,1994,7,4,0,11,0.6363636363636364,3282
3283,Texas,1995,10,1,1,12,0.875,3283
3284,Texas,1996,8,4,0,12,0.6666666666666666,3284
3285,Texas,1997,4,7,0,11,0.36363636363636365,3285
3286,Texas,1998,8,3,0,11,0.7272727272727273,3286
3287,Texas,1999,9,4,0,13,0.6923076923076923,3287
3288,Texas,2000,9,2,0,11,0.8181818181818182,3288
3289,Texas,2001,10,2,0,12,0.8333333333333334,3289
3290,Texas,2002,11,2,0,13,0.8461538461538461,3290
3291,Texas,2003,10,3,0,13,0.7692307692307693,3291
3292,Texas,2004,11,1,0,12,0.9166666666666666,3292
3293,Texas,2005,13,0,0,13,1.0,3293
3294,Texas,2006,10,3,0,13,0.7692307692307693,3294
3295,Texas,2007,10,3,0,13,0.7692307692307693,3295
3296,Texas,2008,12,1,0,13,0.9230769230769231,3296
3297,Texas,2009,13,1,0,14,0.9285714285714286,3297
3298,Texas,2010,5,7,0,12,0.4166666666666667,3298
3299,Texas,2011,8,5,0,13,0.6153846153846154,3299
3300,Texas,2012,9,4,0,13,0.6923076923076923,3300
3301,Texas,2013,8,5,0,13,0.6153846153846154,3301
3302,Texas,2014,6,7,0,13,0.46153846153846156,3302
3303,Texas,2015,5,7,0,12,0.4166666666666667,3303
3304,Texas,2016,5,7,0,12,0.4166666666666667,3304
3305,Texas,2017,7,6,0,13,0.5384615384615384,3305
3306,Texas,2018,10,4,0,14,0.7142857142857143,3306
3307,Texas,2019,8,5,0,13,0.6153846153846154,3307
3308,Texas,2020,7,3,0,10,0.7,3308
3309,Texas,2021,5,7,0,12,0.4166666666666667,3309
3310,Texas,2022,8,5,0,13,0.6153846153846154,3310
3311,Texas,2023,12,2,0,14,0.8571428571428571,3311
3312,Texas A&M,1990,8,3,1,12,0.7083333333333334,3312
3313,Texas A&M,1991,10,1,0,11,0.9090909090909091,3313
3314,Texas A&M,1992,12,0,0,12,1.0,3314
3315,Texas A&M,1993,10,1,0,11,0.9090909090909091,3315
3316,Texas A&M,1994,10,0,1,11,0.9545454545454546,3316
3317,Texas A&M,1995,8,3,0,11,0.7272727272727273,3317
3318,Texas A&M,1996,6,6,0,12,0.5,3318
3319,Texas A&M,1997,9,3,0,12,0.75,3319
3320,Texas A&M,1998,11,2,0,13,0.8461538461538461,3320
3321,Texas A&M,1999,8,3,0,11,0.7272727272727273,3321
3322,Texas A&M,2000,7,4,0,11,0.6363636363636364,3322
3323,Texas A&M,2001,7,4,0,11,0.6363636363636364,3323
3324,Texas A&M,2002,6,6,0,12,0.5,3324
3325,Texas A&M,2003,4,8,0,12,0.3333333333333333,3325
3326,Texas A&M,2004,7,5,0,12,0.5833333333333334,3326
3327,Texas A&M,2005,5,6,0,11,0.45454545454545453,3327
3328,Texas A&M,2006,9,4,0,13,0.6923076923076923,3328
3329,Texas A&M,2007,7,6,0,13,0.5384615384615384,3329
3330,Texas A&M,2008,4,8,0,12,0.3333333333333333,3330
3331,Texas A&M,2009,6,7,0,13,0.46153846153846156,3331
3332,Texas A&M,2010,9,4,0,13,0.6923076923076923,3332
3333,Texas A&M,2011,7,6,0,13,0.5384615384615384,3333
3334,Texas A&M,2012,11,2,0,13,0.8461538461538461,3334
3335,Texas A&M,2013,9,4,0,13,0.6923076923076923,3335
3336,Texas A&M,2014,8,5,0,13,0.6153846153846154,3336
3337,Texas A&M,2015,8,5,0,13,0.6153846153846154,3337
3338,Texas A&M,2016,8,5,0,13,0.6153846153846154,3338
3339,Texas A&M,2017,7,6,0,13,0.5384615384615384,3339
3340,Texas A&M,2018,9,4,0,13,0.6923076923076923,3340
3341,Texas A&M,2019,8,5,0,13,0.6153846153846154,3341
3342,Texas A&M,2020,9,1,0,10,0.9,3342
3343,Texas A&M,2021,8,4,0,12,0.6666666666666666,3343
3344,Texas A&M,2022,5,7,0,12,0.4166666666666667,3344
3345,Texas A&M,2023,7,6,0,13,0.5384615384615384,3345
3346,Texas Christian,1990,5,6,0,11,0.45454545454545453,3346
3347,Texas Christian,1991,7,4,0,11,0.6363636363636364,3347
3348,Texas Christian,1992,2,8,1,11,0.22727272727272727,3348
3349,Texas Christian,1993,4,7,0,11,0.36363636363636365,3349
3350,Texas Christian,1994,7,4,0,11,0.6363636363636364,3350
3351,Texas Christian,1995,6,5,0,11,0.5454545454545454,3351
3352,Texas Christian,1996,4,7,0,11,0.36363636363636365,3352
3353,Texas Christian,1997,1,10,0,11,0.09090909090909091,3353
3354,Texas Christian,1998,6,5,0,11,0.5454545454545454,3354
3355,Texas Christian,1999,7,4,0,11,0.6363636363636364,3355
3356,Texas Christian,2000,10,1,0,11,0.9090909090909091,3356
3357,Texas Christian,2001,6,5,0,11,0.5454545454545454,3357
3358,Texas Christian,2002,10,2,0,12,0.8333333333333334,3358
3359,Texas Christian,2003,11,2,0,13,0.8461538461538461,3359
3360,Texas Christian,2004,5,6,0,11,0.45454545454545453,3360
3361,Texas Christian,2005,11,1,0,12,0.9166666666666666,3361
3362,Texas Christian,2006,11,2,0,13,0.8461538461538461,3362
3363,Texas Christian,2007,8,5,0,13,0.6153846153846154,3363
3364,Texas Christian,2008,11,2,0,13,0.8461538461538461,3364
3365,Texas Christian,2009,12,1,0,13,0.9230769230769231,3365
3366,Texas Christian,2010,13,0,0,13,1.0,3366
3367,Texas Christian,2011,11,2,0,13,0.8461538461538461,3367
3368,Texas Christian,2012,7,6,0,13,0.5384615384615384,3368
3369,Texas Christian,2013,4,8,0,12,0.3333333333333333,3369
3370,Texas Christian,2014,12,1,0,13,0.9230769230769231,3370
3371,Texas Christian,2015,11,2,0,13,0.8461538461538461,3371
3372,Texas Christian,2016,6,7,0,13,0.46153846153846156,3372
3373,Texas Christian,2017,11,3,0,14,0.7857142857142857,3373
3374,Texas Christian,2018,7,6,0,13,0.5384615384615384,3374
3375,Texas Christian,2019,5,7,0,12,0.4166666666666667,3375
3376,Texas Christian,2020,6,4,0,10,0.6,3376
3377,Texas Christian,2021,5,7,0,12,0.4166666666666667,3377
3378,Texas Christian,2022,13,2,0,15,0.8666666666666667,3378
3379,Texas Christian,2023,5,7,0,12,0.4166666666666667,3379
3380,Texas State,2012,4,8,0,12,0.3333333333333333,3380
3381,Texas State,2013,6,6,0,12,0.5,3381
3382,Texas State,2014,7,5,0,12,0.5833333333333334,3382
3383,Texas State,2015,3,9,0,12,0.25,3383
3384,Texas State,2016,2,10,0,12,0.16666666666666666,3384
3385,Texas State,2017,2,10,0,12,0.16666666666666666,3385
3386,Texas State,2018,3,9,0,12,0.25,3386
3387,Texas State,2019,3,9,0,12,0.25,3387
3388,Texas State,2020,2,10,0,12,0.16666666666666666,3388
3389,Texas State,2021,4,8,0,12,0.3333333333333333,3389
3390,Texas State,2022,4,8,0,12,0.3333333333333333,3390
3391,Texas State,2023,8,5,0,13,0.6153846153846154,3391
3392,Texas Tech,1990,4,7,0,11,0.36363636363636365,3392
3393,Texas Tech,1991,6,5,0,11,0.5454545454545454,3393
3394,Texas Tech,1992,5,6,0,11,0.45454545454545453,3394
3395,Texas Tech,1993,6,5,0,11,0.5454545454545454,3395
3396,Texas Tech,1994,6,5,0,11,0.5454545454545454,3396
3397,Texas Tech,1995,8,3,0,11,0.7272727272727273,3397
3398,Texas Tech,1996,7,4,0,11,0.6363636363636364,3398
3399,Texas Tech,1997,6,5,0,11,0.5454545454545454,3399
3400,Texas Tech,1998,7,4,0,11,0.6363636363636364,3400
3401,Texas Tech,1999,6,5,0,11,0.5454545454545454,3401
3402,Texas Tech,2000,7,5,0,12,0.5833333333333334,3402
3403,Texas Tech,2001,7,4,0,11,0.6363636363636364,3403
3404,Texas Tech,2002,9,5,0,14,0.6428571428571429,3404
3405,Texas Tech,2003,8,5,0,13,0.6153846153846154,3405
3406,Texas Tech,2004,8,4,0,12,0.6666666666666666,3406
3407,Texas Tech,2005,9,3,0,12,0.75,3407
3408,Texas Tech,2006,8,5,0,13,0.6153846153846154,3408
3409,Texas Tech,2007,9,4,0,13,0.6923076923076923,3409
3410,Texas Tech,2008,11,2,0,13,0.8461538461538461,3410
3411,Texas Tech,2009,9,4,0,13,0.6923076923076923,3411
3412,Texas Tech,2010,8,5,0,13,0.6153846153846154,3412
3413,Texas Tech,2011,5,7,0,12,0.4166666666666667,3413
3414,Texas Tech,2012,8,5,0,13,0.6153846153846154,3414
3415,Texas Tech,2013,8,5,0,13,0.6153846153846154,3415
3416,Texas Tech,2014,4,8,0,12,0.3333333333333333,3416
3417,Texas Tech,2015,7,6,0,13,0.5384615384615384,3417
3418,Texas Tech,2016,5,7,0,12,0.4166666666666667,3418
3419,Texas Tech,2017,6,7,0,13,0.46153846153846156,3419
3420,Texas Tech,2018,5,7,0,12,0.4166666666666667,3420
3421,Texas Tech,2019,4,8,0,12,0.3333333333333333,3421
3422,Texas Tech,2020,4,6,0,10,0.4,3422
3423,Texas Tech,2021,7,6,0,13,0.5384615384615384,3423
3424,Texas Tech,2022,8,5,0,13,0.6153846153846154,3424
3425,Texas Tech,2023,7,6,0,13,0.5384615384615384,3425
3426,Texas-El Paso,1990,3,8,0,11,0.2727272727272727,3426
3427,Texas-El Paso,1991,4,7,1,12,0.375,3427
3428,Texas-El Paso,1992,1,10,0,11,0.09090909090909091,3428
3429,Texas-El Paso,1993,1,11,0,12,0.08333333333333333,3429
3430,Texas-El Paso,1994,3,7,1,11,0.3181818181818182,3430
3431,Texas-El Paso,1995,2,10,0,12,0.16666666666666666,3431
3432,Texas-El Paso,1996,2,9,0,11,0.18181818181818182,3432
3433,Texas-El Paso,1997,4,7,0,11,0.36363636363636365,3433
3434,Texas-El Paso,1998,3,8,0,11,0.2727272727272727,3434
3435,Texas-El Paso,1999,5,7,0,12,0.4166666666666667,3435
3436,Texas-El Paso,2000,8,3,0,11,0.7272727272727273,3436
3437,Texas-El Paso,2001,2,9,0,11,0.18181818181818182,3437
3438,Texas-El Paso,2002,2,10,0,12,0.16666666666666666,3438
3439,Texas-El Paso,2003,2,11,0,13,0.15384615384615385,3439
3440,Texas-El Paso,2004,8,4,0,12,0.6666666666666666,3440
3441,Texas-El Paso,2005,8,4,0,12,0.6666666666666666,3441
3442,Texas-El Paso,2006,5,7,0,12,0.4166666666666667,3442
3443,Texas-El Paso,2007,4,8,0,12,0.3333333333333333,3443
3444,Texas-El Paso,2008,5,7,0,12,0.4166666666666667,3444
3445,Texas-El Paso,2009,4,8,0,12,0.3333333333333333,3445
3446,Texas-El Paso,2010,6,7,0,13,0.46153846153846156,3446
3447,Texas-El Paso,2011,5,7,0,12,0.4166666666666667,3447
3448,Texas-El Paso,2012,3,9,0,12,0.25,3448
3449,Texas-El Paso,2013,2,10,0,12,0.16666666666666666,3449
3450,Texas-El Paso,2014,7,6,0,13,0.5384615384615384,3450
3451,Texas-El Paso,2015,5,7,0,12,0.4166666666666667,3451
3452,Texas-El Paso,2016,4,8,0,12,0.3333333333333333,3452
3453,Texas-El Paso,2017,0,12,0,12,0.0,3453
3454,Texas-El Paso,2018,1,11,0,12,0.08333333333333333,3454
3455,Texas-El Paso,2019,1,11,0,12,0.08333333333333333,3455
3456,Texas-El Paso,2020,3,5,0,8,0.375,3456
3457,Texas-El Paso,2021,7,6,0,13,0.5384615384615384,3457
3458,Texas-El Paso,2022,5,7,0,12,0.4166666666666667,3458
3459,Texas-El Paso,2023,3,9,0,12,0.25,3459
3460,Texas-San Antonio,2012,8,4,0,12,0.6666666666666666,3460
3461,Texas-San Antonio,2013,7,5,0,12,0.5833333333333334,3461
3462,Texas-San Antonio,2014,4,8,0,12,0.3333333333333333,3462
3463,Texas-San Antonio,2015,3,9,0,12,0.25,3463
3464,Texas-San Antonio,2016,6,7,0,13,0.46153846153846156,3464
3465,Texas-San Antonio,2017,6,5,0,11,0.5454545454545454,3465
3466,Texas-San Antonio,2018,3,9,0,12,0.25,3466
3467,Texas-San Antonio,2019,4,8,0,12,0.3333333333333333,3467
3468,Texas-San Antonio,2020,7,5,0,12,0.5833333333333334,3468
3469,Texas-San Antonio,2021,12,2,0,14,0.8571428571428571,3469
3470,Texas-San Antonio,2022,11,3,0,14,0.7857142857142857,3470
3471,Texas-San Antonio,2023,9,4,0,13,0.6923076923076923,3471
3472,Toledo,1990,9,2,0,11,0.8181818181818182,3472
3473,Toledo,1991,5,5,1,11,0.5,3473
3474,Toledo,1992,8,3,0,11,0.7272727272727273,3474
3475,Toledo,1993,4,7,0,11,0.36363636363636365,3475
3476,Toledo,1994,6,4,1,11,0.5909090909090909,3476
3477,Toledo,1995,10,0,1,11,0.9545454545454546,3477
3478,Toledo,1996,7,4,0,11,0.6363636363636364,3478
3479,Toledo,1997,9,3,0,12,0.75,3479
3480,Toledo,1998,7,5,0,12,0.5833333333333334,3480
3481,Toledo,1999,6,5,0,11,0.5454545454545454,3481
3482,Toledo,2000,10,1,0,11,0.9090909090909091,3482
3483,Toledo,2001,9,2,0,11,0.8181818181818182,3483
3484,Toledo,2002,9,5,0,14,0.6428571428571429,3484
3485,Toledo,2003,8,4,0,12,0.6666666666666666,3485
3486,Toledo,2004,9,4,0,13,0.6923076923076923,3486
3487,Toledo,2005,9,3,0,12,0.75,3487
3488,Toledo,2006,5,7,0,12,0.4166666666666667,3488
3489,Toledo,2007,5,7,0,12,0.4166666666666667,3489
3490,Toledo,2008,3,9,0,12,0.25,3490
3491,Toledo,2009,5,8,0,13,0.38461538461538464,3491
3492,Toledo,2010,8,5,0,13,0.6153846153846154,3492
3493,Toledo,2011,9,4,0,13,0.6923076923076923,3493
3494,Toledo,2012,9,4,0,13,0.6923076923076923,3494
3495,Toledo,2013,7,5,0,12,0.5833333333333334,3495
3496,Toledo,2014,9,4,0,13,0.6923076923076923,3496
3497,Toledo,2015,10,2,0,12,0.8333333333333334,3497
3498,Toledo,2016,9,4,0,13,0.6923076923076923,3498
3499,Toledo,2017,11,3,0,14,0.7857142857142857,3499
3500,Toledo,2018,7,6,0,13,0.5384615384615384,3500
3501,Toledo,2019,6,6,0,12,0.5,3501
3502,Toledo,2020,4,2,0,6,0.6666666666666666,3502
3503,Toledo,2021,7,6,0,13,0.5384615384615384,3503
3504,Toledo,2022,9,5,0,14,0.6428571428571429,3504
3505,Toledo,2023,11,3,0,14,0.7857142857142857,3505
3506,Troy,2001,7,4,0,11,0.6363636363636364,3506
3507,Troy,2002,4,8,0,12,0.3333333333333333,3507
3508,Troy,2003,6,6,0,12,0.5,3508
3509,Troy,2004,7,5,0,12,0.5833333333333334,3509
3510,Troy,2005,4,7,0,11,0.36363636363636365,3510
3511,Troy,2006,8,5,0,13,0.6153846153846154,3511
3512,Troy,2007,8,4,0,12,0.6666666666666666,3512
3513,Troy,2008,8,5,0,13,0.6153846153846154,3513
3514,Troy,2009,9,4,0,13,0.6923076923076923,3514
3515,Troy,2010,8,5,0,13,0.6153846153846154,3515
3516,Troy,2011,3,9,0,12,0.25,3516
3517,Troy,2012,5,7,0,12,0.4166666666666667,3517
3518,Troy,2013,6,6,0,12,0.5,3518
3519,Troy,2014,3,9,0,12,0.25,3519
3520,Troy,2015,4,8,0,12,0.3333333333333333,3520
3521,Troy,2016,10,3,0,13,0.7692307692307693,3521
3522,Troy,2017,11,2,0,13,0.8461538461538461,3522
3523,Troy,2018,10,3,0,13,0.7692307692307693,3523
3524,Troy,2019,5,8,0,13,0.38461538461538464,3524
3525,Troy,2020,5,6,0,11,0.45454545454545453,3525
3526,Troy,2021,5,7,0,12,0.4166666666666667,3526
3527,Troy,2022,12,2,0,14,0.8571428571428571,3527
3528,Troy,2023,11,3,0,14,0.7857142857142857,3528
3529,Tulane,1990,4,7,0,11,0.36363636363636365,3529
3530,Tulane,1991,1,10,0,11,0.09090909090909091,3530
3531,Tulane,1992,2,9,0,11,0.18181818181818182,3531
3532,Tulane,1993,3,9,0,12,0.25,3532
3533,Tulane,1994,1,10,0,11,0.09090909090909091,3533
3534,Tulane,1995,2,9,0,11,0.18181818181818182,3534
3535,Tulane,1996,2,9,0,11,0.18181818181818182,3535
3536,Tulane,1997,7,4,0,11,0.6363636363636364,3536
3537,Tulane,1998,11,0,0,11,1.0,3537
3538,Tulane,1999,3,8,0,11,0.2727272727272727,3538
3539,Tulane,2000,6,5,0,11,0.5454545454545454,3539
3540,Tulane,2001,3,9,0,12,0.25,3540
3541,Tulane,2002,8,5,0,13,0.6153846153846154,3541
3542,Tulane,2003,5,7,0,12,0.4166666666666667,3542
3543,Tulane,2004,5,6,0,11,0.45454545454545453,3543
3544,Tulane,2005,2,9,0,11,0.18181818181818182,3544
3545,Tulane,2006,4,8,0,12,0.3333333333333333,3545
3546,Tulane,2007,4,8,0,12,0.3333333333333333,3546
3547,Tulane,2008,2,10,0,12,0.16666666666666666,3547
3548,Tulane,2009,3,9,0,12,0.25,3548
3549,Tulane,2010,4,8,0,12,0.3333333333333333,3549
3550,Tulane,2011,2,11,0,13,0.15384615384615385,3550
3551,Tulane,2012,2,10,0,12,0.16666666666666666,3551
3552,Tulane,2013,7,6,0,13,0.5384615384615384,3552
3553,Tulane,2014,3,9,0,12,0.25,3553
3554,Tulane,2015,3,9,0,12,0.25,3554
3555,Tulane,2016,4,8,0,12,0.3333333333333333,3555
3556,Tulane,2017,5,7,0,12,0.4166666666666667,3556
3557,Tulane,2018,7,6,0,13,0.5384615384615384,3557
3558,Tulane,2019,7,6,0,13,0.5384615384615384,3558
3559,Tulane,2020,6,6,0,12,0.5,3559
3560,Tulane,2021,2,10,0,12,0.16666666666666666,3560
3561,Tulane,2022,12,2,0,14,0.8571428571428571,3561
3562,Tulane,2023,11,3,0,14,0.7857142857142857,3562
3563,Tulsa,1990,3,8,0,11,0.2727272727272727,3563
3564,Tulsa,1991,9,2,0,11,0.8181818181818182,3564
3565,Tulsa,1992,4,7,0,11,0.36363636363636365,3565
3566,Tulsa,1993,4,6,1,11,0.4090909090909091,3566
3567,Tulsa,1994,3,8,0,11,0.2727272727272727,3567
3568,Tulsa,1995,4,7,0,11,0.36363636363636365,3568
3569,Tulsa,1996,4,7,0,11,0.36363636363636365,3569
3570,Tulsa,1997,2,9,0,11,0.18181818181818182,3570
3571,Tulsa,1998,4,7,0,11,0.36363636363636365,3571
3572,Tulsa,1999,2,9,0,11,0.18181818181818182,3572
3573,Tulsa,2000,5,7,0,12,0.4166666666666667,3573
3574,Tulsa,2001,1,10,0,11,0.09090909090909091,3574
3575,Tulsa,2002,1,11,0,12,0.08333333333333333,3575
3576,Tulsa,2003,8,5,0,13,0.6153846153846154,3576
3577,Tulsa,2004,4,8,0,12,0.3333333333333333,3577
3578,Tulsa,2005,9,4,0,13,0.6923076923076923,3578
3579,Tulsa,2006,8,5,0,13,0.6153846153846154,3579
3580,Tulsa,2007,10,4,0,14,0.7142857142857143,3580
3581,Tulsa,2008,11,3,0,14,0.7857142857142857,3581
3582,Tulsa,2009,5,7,0,12,0.4166666666666667,3582
3583,Tulsa,2010,10,3,0,13,0.7692307692307693,3583
3584,Tulsa,2011,8,5,0,13,0.6153846153846154,3584
3585,Tulsa,2012,11,3,0,14,0.7857142857142857,3585
3586,Tulsa,2013,3,9,0,12,0.25,3586
3587,Tulsa,2014,2,10,0,12,0.16666666666666666,3587
3588,Tulsa,2015,6,7,0,13,0.46153846153846156,3588
3589,Tulsa,2016,10,3,0,13,0.7692307692307693,3589
3590,Tulsa,2017,2,10,0,12,0.16666666666666666,3590
3591,Tulsa,2018,3,9,0,12,0.25,3591
3592,Tulsa,2019,4,8,0,12,0.3333333333333333,3592
3593,Tulsa,2020,6,3,0,9,0.6666666666666666,3593
3594,Tulsa,2021,7,6,0,13,0.5384615384615384,3594
3595,Tulsa,2022,5,7,0,12,0.4166666666666667,3595
3596,Tulsa,2023,4,8,0,12,0.3333333333333333,3596
3597,UCLA,1990,5,6,0,11,0.45454545454545453,3597
3598,UCLA,1991,8,3,0,11,0.7272727272727273,3598
3599,UCLA,1992,6,5,0,11,0.5454545454545454,3599
3600,UCLA,1993,8,3,0,11,0.7272727272727273,3600
3601,UCLA,1994,5,6,0,11,0.45454545454545453,3601
3602,UCLA,1995,7,4,0,11,0.6363636363636364,3602
3603,UCLA,1996,5,6,0,11,0.45454545454545453,3603
3604,UCLA,1997,9,2,0,11,0.8181818181818182,3604
3605,UCLA,1998,10,1,0,11,0.9090909090909091,3605
3606,UCLA,1999,4,7,0,11,0.36363636363636365,3606
3607,UCLA,2000,6,5,0,11,0.5454545454545454,3607
3608,UCLA,2001,7,4,0,11,0.6363636363636364,3608
3609,UCLA,2002,8,5,0,13,0.6153846153846154,3609
