,cluster,position_level_two,count,cap_hit_pct_sum,pct,div_win_pct,conf_win_pct,w,l,pf,pa,net_pts
78,6,tight_end,23,3.9056521739130434,0.4300434782608696,0.45652173913043476,0.4312173913043478,6.913043478260869,9.173913043478262,347.8695652173913,389.0,-41.130434782608695
79,6,wide_receiver,22,10.26590909090909,0.5118181818181818,0.5076363636363637,0.5037272727272727,8.363636363636363,7.954545454545454,372.0,374.6818181818182,-2.6818181818181817
80,7,defensive_line,46,15.730869565217391,0.4082608695652174,0.3696086956521739,0.40850000000000003,6.608695652173913,9.608695652173912,341.2391304347826,389.8695652173913,-48.630434782608695
81,7,linebacker,44,11.634090909090908,0.4540227272727273,0.44886363636363635,0.4687045454545455,7.363636363636363,8.886363636363637,358.0,385.6136363636364,-27.613636363636363
82,7,offensive_line,45,18.05688888888889,0.41517777777777776,0.40555555555555556,0.41757777777777777,6.733333333333333,9.511111111111111,337.2888888888889,388.7111111111111,-51.422222222222224
83,7,quarterback,50,10.265999999999998,0.45891999999999994,0.42,0.46332,7.44,8.76,350.62,374.66,-24.04
84,7,running_back,46,5.263478260869565,0.4372608695652174,0.41304347826086957,0.4384347826086956,7.065217391304348,9.08695652173913,339.10869565217394,388.9782608695652,-49.869565217391305
85,7,secondary,45,16.747555555555554,0.39099999999999996,0.35559999999999997,0.39444444444444443,6.311111111111111,9.844444444444445,336.0,400.0,-64.0
86,7,special_team,49,3.0210204081632654,0.4178571428571428,0.4268775510204082,0.42773469387755103,6.795918367346939,9.428571428571429,341.2448979591837,385.2857142857143,-44.04081632653061
87,7,tight_end,44,4.436136363636364,0.4321363636363636,0.4091136363636364,0.42611363636363636,7.0227272727272725,9.227272727272727,343.95454545454544,384.25,-40.29545454545455
88,7,wide_receiver,45,12.168888888888889,0.42395555555555553,0.4148,0.4139555555555556,6.8,9.266666666666667,352.84444444444443,389.75555555555553,-36.91111111111111
89,8,defensive_line,45,14.053555555555555,0.4800222222222222,0.46673333333333333,0.48235555555555554,7.844444444444444,8.511111111111111,376.1777777777778,379.73333333333335,-3.5555555555555554
90,8,linebacker,54,14.116296296296296,0.4707777777777778,0.4506851851851852,0.4652407407407408,7.722222222222222,8.685185185185185,363.962962962963,379.7037037037037,-15.74074074074074
91,8,offensive_line,47,18.9131914893617,0.48093617021276597,0.46812765957446806,0.4733404255319149,7.808510638297872,8.425531914893616,380.7659574468085,387.6170212765957,-6.851063829787234
92,8,quarterback,57,12.023157894736842,0.4469649122807018,0.41228070175438597,0.4348947368421053,7.280701754385965,9.017543859649123,364.280701754386,391.280701754386,-27.0
93,8,running_back,57,4.873157894736842,0.46931578947368424,0.4590701754385965,0.4677719298245614,7.666666666666667,8.68421052631579,370.2631578947368,386.6842105263158,-16.42105263157895
94,8,secondary,52,15.888076923076921,0.4714807692307692,0.46638461538461545,0.47588461538461535,7.6923076923076925,8.634615384615385,378.2692307692308,385.88461538461536,-7.615384615384615
95,8,special_team,52,3.2526923076923073,0.5005961538461539,0.4711923076923077,0.49038461538461536,8.173076923076923,8.134615384615385,379.34615384615387,374.8076923076923,4.538461538461538
96,8,tight_end,49,4.652244897959184,0.48606122448979594,0.4813061224489796,0.48718367346938773,7.8979591836734695,8.387755102040817,369.42857142857144,379.61224489795916,-10.183673469387756
97,8,wide_receiver,51,12.240196078431373,0.44821568627450975,0.4444313725490196,0.45996078431372545,7.294117647058823,9.0,368.52941176470586,391.7450980392157,-23.215686274509803
98,9,defensive_line,21,17.655714285714286,0.5890952380952381,0.5872380952380952,0.5753333333333333,9.571428571428571,6.666666666666667,387.1904761904762,341.1904761904762,46.0
99,9,linebacker,19,11.60578947368421,0.48578947368421055,0.4738421052631579,0.47715789473684217,7.894736842105263,8.368421052631579,376.05263157894734,369.5263157894737,6.526315789473684
100,9,offensive_line,16,15.931875,0.51425,0.4739375,0.506875,8.375,8.0,359.375,355.5,3.875
101,9,quarterback,17,11.774117647058823,0.6134117647058823,0.5931176470588235,0.6143529411764707,9.882352941176471,6.235294117647059,395.11764705882354,340.11764705882354,55.0
102,9,running_back,10,5.3759999999999994,0.643,0.5751000000000001,0.6444,10.3,5.7,396.9,350.1,46.8
103,9,secondary,19,17.626842105263155,0.5123157894736842,0.5219999999999999,0.5057368421052632,8.31578947368421,7.947368421052632,382.7368421052632,374.6842105263158,8.052631578947368
104,9,special_team,15,3.4106666666666663,0.4630666666666666,0.4112,0.4277333333333333,7.533333333333333,8.733333333333333,367.8,370.06666666666666,-2.2666666666666666
105,9,tight_end,13,4.4569230769230765,0.5150769230769231,0.5192307692307693,0.4776153846153846,8.384615384615385,7.846153846153846,354.0,366.9230769230769,-12.923076923076923
106,9,wide_receiver,22,11.378636363636364,0.5153636363636364,0.5037727272727273,0.5056363636363637,8.318181818181818,7.818181818181818,372.27272727272725,365.95454545454544,6.318181818181818
